x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89628.030854040,43188.016196927,0.0,0.0,0.0,-0.0772587760545228,0.997011073921728,8.33333333333333
89628.620603567,43187.904229543,0.0,0.0,0.0,-0.109663066832421,0.993968818310166,8.33333333333333
89629.202178218,43187.755459220,0.0,0.0,0.0,-0.139756362414234,0.990185921514107,8.33333333333333
89629.774020755,43187.572779179,0.0,0.0,0.0,-0.167925722034766,0.985799650983455,8.33333333333333
89630.334853426,43187.358646767,0.0,0.0,0.0,-0.19454617714378,0.980893360645662,8.33333333333333
89630.883559056,43187.115100128,0.0,0.0,0.0,-0.21997514788932,0.975505476310139,8.33333333333333
89631.419082476,43186.843785907,0.0,0.0,0.0,-0.24455418468963,0.969635627826654,8.33333333333333
89631.940345549,43186.545988792,0.0,0.0,0.0,-0.268615242510068,0.963247554625112,8.33333333333333
89632.446231436,43186.222755832,0.0,0.0,0.0,-0.291904173478042,0.956447569658735,8.33333333333333
89632.937260542,43185.877335832,0.0,0.0,0.0,-0.310697442294518,0.950508863373533,8.33333333333333
89633.416300743,43185.515441060,0.0,0.0,0.0,-0.324161399294485,0.94600179027708,8.33333333333333
89633.886993625,43185.142733091,0.0,0.0,0.0,-0.332222320048551,0.943201107962432,8.33333333333333
89634.353450350,43184.764727013,0.0,0.0,0.0,-0.334808066620062,0.942286346354512,8.33333333333333
89634.820067622,43184.386922159,0.0,0.0,0.0,-0.331790163658265,0.943353214495833,8.33333333333333
89635.291369240,43184.014987816,0.0,0.0,0.0,-0.32295959970524,0.94641275189963,8.33333333333333
89635.771819899,43183.654972784,0.0,0.0,0.0,-0.308042394029462,0.951372631244245,8.33333333333333
89636.265570663,43183.313478339,0.0,0.0,0.0,-0.286767234855504,0.958000288629042,8.33333333333333
89636.776114741,43182.997701913,0.0,0.0,0.0,-0.258998439128172,0.965877739949095,8.33333333333333
89637.305785885,43182.715265665,0.0,0.0,0.0,-0.225121578657034,0.974330680427833,8.33333333333333
89637.854218422,43182.471243839,0.0,0.0,0.0,-0.190776527542444,0.981633493998064,8.33333333333333
89638.417975080,43182.265046342,0.0,0.0,0.0,-0.158372745910901,0.98737939686457,8.33333333333333
89638.993741446,43182.095189145,0.0,0.0,0.0,-0.127798318650535,0.991800176320864,8.33333333333333
89639.578663052,43181.960136200,0.0,0.0,0.0,-0.0988809998774074,0.995099265331476,8.33333333333333
89640.170299318,43181.858405928,0.0,0.0,0.0,-0.0714132959383359,0.997446811195075,8.33333333333333
89640.766556469,43181.788645707,0.0,0.0,0.0,-0.0451695859063984,0.998979333374342,8.33333333333333
89641.365619688,43181.749679663,0.0,0.0,0.0,-0.01991607515828,0.999801655304836,8.33333333333333
89641.965883424,43181.740539026,0.0,0.0,0.0,0.00458448025949558,0.999989491215158,8.33333333333333
89642.565888279,43181.760481061,0.0,0.0,0.0,0.0285721598884881,0.999591732498477,8.33333333333333
89643.164263128,43181.808986037,0.0,0.0,0.0,0.0521936963224425,0.998636980120504,8.33333333333333
89643.759749468,43181.885182726,0.0,0.0,0.0,0.0747754486035032,0.997200397255308,8.33333333333333
89644.351311440,43181.987509074,0.0,0.0,0.0,0.096074842002521,0.995374112951603,8.33333333333333
89644.938128280,43182.114270912,0.0,0.0,0.0,0.116043696765263,0.993244109190209,8.33333333333333
89645.519583223,43182.263732481,0.0,0.0,0.0,0.134665651437814,0.990891095087058,8.33333333333333
89646.095246796,43182.434159676,0.0,0.0,0.0,0.151948945318622,0.988388343727585,8.33333333333333
89646.664858201,43182.623852771,0.0,0.0,0.0,0.167919393872635,0.985800728931282,8.33333333333333
89647.228299958,43182.831166947,0.0,0.0,0.0,0.182613845126435,0.983184714877189,8.33333333333333
89647.785579243,43183.054525411,0.0,0.0,0.0,0.19607467908492,0.980588965990208,8.33333333333333
89648.336808993,43183.292424352,0.0,0.0,0.0,0.208345104727912,0.978055375393395,8.33333333333333
89648.882205011,43183.543424940,0.0,0.0,0.0,0.219399571777771,0.975635089520529,8.33333333333333
89649.422223031,43183.805797015,0.0,0.0,0.0,0.228705693872171,0.973495611490082,8.33333333333333
89649.957672930,43184.077377388,0.0,0.0,0.0,0.236053902055707,0.971739962811181,8.33333333333333
89650.489536892,43184.355921267,0.0,0.0,0.0,0.241376924575419,0.970431440279277,8.33333333333333
89651.018916229,43184.639166603,0.0,0.0,0.0,0.244649046364779,0.969611697594869,8.33333333333333
89651.546973292,43184.924864307,0.0,0.0,0.0,0.245881851358419,0.969299806650428,8.33333333333333
89652.074895919,43185.210813893,0.0,0.0,0.0,0.245120035356464,0.969492737603973,8.33333333333333
89652.603837666,43185.494879702,0.0,0.0,0.0,0.242437540561942,0.970167015995842,8.33333333333333
89653.134870929,43185.775008737,0.0,0.0,0.0,0.237934470938677,0.971281209299929,8.33333333333333
89653.668961052,43186.049255416,0.0,0.0,0.0,0.231734318073096,0.972779114612972,8.33333333333333
89654.206958724,43186.315758436,0.0,0.0,0.0,0.223763400221629,0.974643494166588,8.33333333333333
89654.749960642,43186.571897337,0.0,0.0,0.0,0.212920957965482,0.97706942724612,8.33333333333333
89655.299287523,43186.814153300,0.0,0.0,0.0,0.198894541713123,0.980020898387747,8.33333333333333
89655.856098755,43187.038649407,0.0,0.0,0.0,0.181395461541879,0.983410233082821,8.33333333333333
89656.421318253,43187.240998732,0.0,0.0,0.0,0.160001444342013,0.987116780228393,8.33333333333333
89656.995528257,43187.416141120,0.0,0.0,0.0,0.134171396195717,0.990958140610839,8.33333333333333
89657.578772153,43187.558207904,0.0,0.0,0.0,0.103281537149725,0.994652162358274,8.33333333333333
89658.170251950,43187.660472357,0.0,0.0,0.0,0.0667096740490465,0.997772428657091,8.33333333333333
89658.767933625,43187.715489665,0.0,0.0,0.0,0.0240009954881343,0.999711934616957,8.33333333333333
89659.368087674,43187.715568862,0.0,0.0,0.0,-0.0248599246555483,0.999690944315352,8.33333333333333
89659.965016351,43187.653907173,0.0,0.0,0.0,-0.0782283720164936,0.996935465219113,8.33333333333333
89660.552015028,43187.529117732,0.0,0.0,0.0,-0.130565646872235,0.991439666271647,8.33333333333333
89661.122874373,43187.343982716,0.0,0.0,0.0,-0.181539577354855,0.983383639203857,8.33333333333333
89661.671735213,43187.101268684,0.0,0.0,0.0,-0.231680236469566,0.972791996281531,8.33333333333333
89662.192818499,43186.803565487,0.0,0.0,0.0,-0.281503693068228,0.959560144435433,8.33333333333333
89662.680195763,43186.453412440,0.0,0.0,0.0,-0.331446692579793,0.943473947694326,8.33333333333333
89663.127654417,43186.053532030,0.0,0.0,0.0,-0.381800533806581,0.924244747015102,8.33333333333333
89663.528701142,43185.607143646,0.0,0.0,0.0,-0.432639427801196,0.90156703883397,8.33333333333333
89663.876746947,43185.118325604,0.0,0.0,0.0,-0.483701802254856,0.875232864154108,8.33333333333333
89664.167136265,43184.593180114,0.0,0.0,0.0,-0.531191563403157,0.847251747103132,8.33333333333333
89664.400525533,43184.040284393,0.0,0.0,0.0,-0.573415715745538,0.819264558574355,8.33333333333333
89664.579028117,43183.467268325,0.0,0.0,0.0,-0.611207437273731,0.791470447092801,8.33333333333333
89664.704848303,43182.880401203,0.0,0.0,0.0,-0.645445150168372,0.763806623514177,8.33333333333333
89664.779868611,43182.284887283,0.0,0.0,0.0,-0.676950969822278,0.736028113903727,8.33333333333333
89664.805424247,43181.685203634,0.0,0.0,0.0,-0.706454770225627,0.70775819149301,8.33333333333333
89664.782190541,43181.085421598,0.0,0.0,0.0,-0.734590689780432,0.678510514648012,8.33333333333333
89664.710133664,43180.489534719,0.0,0.0,0.0,-0.761903061302262,0.647691072331741,8.33333333333333
89664.588504681,43179.901773039,0.0,0.0,0.0,-0.788849946801509,0.614585845453063,8.33333333333333
89664.415877009,43179.326942136,0.0,0.0,0.0,-0.815792970618285,0.5783440404204,8.33333333333333
89664.190261602,43178.770806440,0.0,0.0,0.0,-0.842962461701701,0.537972386058809,8.33333333333333
89663.909368034,43178.240503293,0.0,0.0,0.0,-0.870386130747372,0.492369762884175,8.33333333333333
89663.571090606,43177.744883227,0.0,0.0,0.0,-0.897776760511202,0.440450778505399,8.33333333333333
89663.174434201,43177.294742113,0.0,0.0,0.0,-0.924391385664833,0.381445364513256,8.33333333333333
89662.720985440,43176.901950702,0.0,0.0,0.0,-0.948328438331956,0.317290360790985,8.33333333333333
89662.220102048,43176.571599709,0.0,0.0,0.0,-0.965935520070449,0.258782864707523,8.33333333333333
89661.685169341,43176.299550160,0.0,0.0,0.0,-0.977963632145436,0.208775319903736,8.33333333333333
89661.127100323,43176.078616546,0.0,0.0,0.0,-0.985907598947589,0.167290783779027,8.33333333333333
89660.553763984,43175.900806739,0.0,0.0,0.0,-0.991051808889075,0.133477758812819,8.33333333333333
89659.970548454,43175.758515418,0.0,0.0,0.0,-0.994338631363025,0.106257640568135,8.33333333333333
89659.381039743,43175.644938921,0.0,0.0,0.0,-0.996411135311216,0.0846454335910369,8.33333333333333
89658.787588105,43175.554088362,0.0,0.0,0.0,-0.99769412298751,0.0678707371124173,8.33333333333333
89658.191717006,43175.480623595,0.0,0.0,0.0,-0.998463598911402,0.0554115660209273,8.33333333333333
89657.594436922,43175.419612657,0.0,0.0,0.0,-0.998894516693606,0.0470079197524012,8.33333333333333
89656.996421665,43175.366243737,0.0,0.0,0.0,-0.999092793951699,0.0425862545170243,8.33333333333333
89656.398089013,43175.316537020,0.0,0.0,0.0,-0.999175762509517,0.040593048832594,8.33333333333333
89655.799665289,43175.268024528,0.0,0.0,0.0,-0.999174115873924,0.0406335596220817,8.33333333333333
89655.201351575,43175.218139653,0.0,0.0,0.0,-0.999078909697581,0.0429107468764394,8.33333333333333
89654.603399351,43175.164131536,0.0,0.0,0.0,-0.998869875921241,0.047528633233923,8.33333333333333
89654.006114132,43175.103200149,0.0,0.0,0.0,-0.998515529819849,0.0544677584318189,8.33333333333333
89653.409890252,43175.032656938,0.0,0.0,0.0,-0.997977101715488,0.0635744009138408,8.33333333333333
89652.815220023,43174.950087191,0.0,0.0,0.0,-0.997215896369399,0.0745684653736146,8.33333333333333
89652.222661723,43174.853487183,0.0,0.0,0.0,-0.996202094418666,0.0870711609883689,8.33333333333333
89651.632859850,43174.741368992,0.0,0.0,0.0,-0.994922330698459,0.100645694778996,8.33333333333333
89651.046444532,43174.612652126,0.0,0.0,0.0,-0.993328403893995,0.115319911625912,8.33333333333333
89650.464410864,43174.465396652,0.0,0.0,0.0,-0.99121510315481,0.132259666103464,8.33333333333333
89649.888213763,43174.296813080,0.0,0.0,0.0,-0.988395806576184,0.151900393490651,8.33333333333333
89649.319787075,43174.103669597,0.0,0.0,0.0,-0.984609994497052,0.174766011388128,8.33333333333333
89648.761814394,43173.882203006,0.0,0.0,0.0,-0.979480719824189,0.201537885998359,8.33333333333333
89648.217994030,43173.628024203,0.0,0.0,0.0,-0.972460942053595,0.233065905229045,8.33333333333333
89647.693499638,43173.336133719,0.0,0.0,0.0,-0.96276419789715,0.270342559075438,8.33333333333333
89647.195512902,43173.001121413,0.0,0.0,0.0,-0.94929509354049,0.314386426837979,8.33333333333333
89646.733801015,43172.617794548,0.0,0.0,0.0,-0.930642314664152,0.365930160217151,8.33333333333333
89646.320928293,43172.182470692,0.0,0.0,0.0,-0.905279899192139,0.424815611905531,8.33333333333333
89645.971260781,43171.695045816,0.0,0.0,0.0,-0.872635799705729,0.488371539989732,8.33333333333333
89645.693289782,43171.163393211,0.0,0.0,0.0,-0.837724613177093,0.54609291560804,8.33333333333333
89645.485592602,43170.600457570,0.0,0.0,0.0,-0.802930305889502,0.596072918261005,8.33333333333333
89645.344378636,43170.017221096,0.0,0.0,0.0,-0.768828539352085,0.639454984402921,8.33333333333333
89645.265465829,43169.422294708,0.0,0.0,0.0,-0.735427654698483,0.677603250217034,8.33333333333333
89645.245174175,43168.822466622,0.0,0.0,0.0,-0.702373788063733,0.711808304138834,8.33333333333333
89645.280738896,43168.223332543,0.0,0.0,0.0,-0.66908240627704,0.743188222195782,8.33333333333333
89645.370465864,43167.629884092,0.0,0.0,0.0,-0.634794940437824,0.772680647871124,8.33333333333333
89645.513762019,43167.047056593,0.0,0.0,0.0,-0.598581079691999,0.801062226693258,8.33333333333333
89645.711079899,43166.480262038,0.0,0.0,0.0,-0.559452235844251,0.828862591633178,8.33333333333333
89645.961679623,43165.934908064,0.0,0.0,0.0,-0.519995857078983,0.854168782279412,8.33333333333333
89646.260458427,43165.414355394,0.0,0.0,0.0,-0.482553946354306,0.875866250553066,8.33333333333333
89646.601056172,43164.920104311,0.0,0.0,0.0,-0.448058398800363,0.894004290406067,8.33333333333333
89646.977004208,43164.452142705,0.0,0.0,0.0,-0.417025159570637,0.908894942380628,8.33333333333333
89647.382280758,43164.009294830,0.0,0.0,0.0,-0.389628182915496,0.920972246638284,8.33333333333333
89647.811562474,43163.589638865,0.0,0.0,0.0,-0.365816142044388,0.930687138741994,8.33333333333333
89648.260294781,43163.190820938,0.0,0.0,0.0,-0.345418355738296,0.938448804953713,8.33333333333333
89648.724640492,43162.810273702,0.0,0.0,0.0,-0.328224133446522,0.94459987202163,8.33333333333333
89649.201372510,43162.445345968,0.0,0.0,0.0,-0.313995807719056,0.949424369149464,8.33333333333333
89649.688508738,43162.094428224,0.0,0.0,0.0,-0.299927065576959,0.953962135168055,8.33333333333333
89650.186316327,43161.758829918,0.0,0.0,0.0,-0.284309593840359,0.95873252518642,8.33333333333333
89650.695328851,43161.440490818,0.0,0.0,0.0,-0.267045714800884,0.963683862169791,8.33333333333333
89651.215947272,43161.141521681,0.0,0.0,0.0,-0.248043616032907,0.968748865571114,8.33333333333333
89651.748400123,43160.864194074,0.0,0.0,0.0,-0.227227144290185,0.973841786378941,8.33333333333333
89652.292694192,43160.610915836,0.0,0.0,0.0,-0.204548490066672,0.978856432379869,8.33333333333333
89652.848561394,43160.384185280,0.0,0.0,0.0,-0.18000337160953,0.983665993215787,8.33333333333333
89653.415406786,43160.186520159,0.0,0.0,0.0,-0.153647534331015,0.988125718314223,8.33333333333333
89653.992263735,43160.020360170,0.0,0.0,0.0,-0.125612300048356,0.992079407142675,8.33333333333333
89654.577779789,43159.887941599,0.0,0.0,0.0,-0.0961276199907476,0.995369017337246,8.33333333333333
89655.170161191,43159.790720103,0.0,0.0,0.0,-0.066416627864941,0.99779197809115,8.33333333333333
89655.767265901,43159.728792562,0.0,0.0,0.0,-0.0368734347839446,0.999319943665308,8.33333333333333
89656.366988960,43159.702348409,0.0,0.0,0.0,-0.00712081131557801,0.999974646701709,8.33333333333333
89656.967213753,43159.711931911,0.0,0.0,0.0,0.0232129983815278,0.999730542049276,8.33333333333333
89657.565705414,43159.758435507,0.0,0.0,0.0,0.0544998761472262,0.998513777321043,8.33333333333333
89658.159996750,43159.843084716,0.0,0.0,0.0,0.0871136474298551,0.996198380058644,8.33333333333333
89658.747258413,43159.967404399,0.0,0.0,0.0,0.121425286964419,0.992600574090912,8.33333333333333
89659.324173949,43160.133156296,0.0,0.0,0.0,0.157788897854114,0.987472867330533,8.33333333333333
89659.886826098,43160.342236210,0.0,0.0,0.0,0.196513872798879,0.980501044261344,8.33333333333333
89660.430529964,43160.596474919,0.0,0.0,0.0,0.237812095920895,0.971311179300285,8.33333333333333
89660.949836565,43160.897387895,0.0,0.0,0.0,0.281730127720467,0.959493686865427,8.33333333333333
89661.438523299,43161.245771451,0.0,0.0,0.0,0.328055356783492,0.94465850066871,8.33333333333333
89661.889881021,43161.641283003,0.0,0.0,0.0,0.376237013394215,0.926523453428029,8.33333333333333
89662.297169973,43162.082007641,0.0,0.0,0.0,0.425351213639544,0.905028366989326,8.33333333333333
89662.655210722,43162.563626311,0.0,0.0,0.0,0.47107984156103,0.882090575210298,8.33333333333333
89662.967919041,43163.075966106,0.0,0.0,0.0,0.505884494164999,0.862601228009457,8.33333333333333
89663.244621331,43163.608704083,0.0,0.0,0.0,0.530924917850626,0.847418864319945,8.33333333333333
89663.494856340,43164.154419694,0.0,0.0,0.0,0.547803226209874,0.836607210914449,8.33333333333333
89663.727588308,43164.707855106,0.0,0.0,0.0,0.557795165272082,0.829978646471758,8.33333333333333
89663.951078568,43165.265105038,0.0,0.0,0.0,0.56174663946166,0.827309321265953,8.33333333333333
89664.173050191,43165.822959677,0.0,0.0,0.0,0.560089843442048,0.828431872439166,8.33333333333333
89664.400955721,43166.378410118,0.0,0.0,0.0,0.552882877406962,0.833258977671527,8.33333333333333
89664.642215706,43166.928167809,0.0,0.0,0.0,0.539845103895464,0.841764375463879,8.33333333333333
89664.904398309,43167.468236210,0.0,0.0,0.0,0.520396489442664,0.853924758849251,8.33333333333333
89665.195200503,43167.993397140,0.0,0.0,0.0,0.493761671672139,0.869597269767755,8.33333333333333
89665.521256190,43168.497379681,0.0,0.0,0.0,0.461175635333681,0.887308871461666,8.33333333333333
89665.886291455,43168.973830484,0.0,0.0,0.0,0.422958654340634,0.90614898152476,8.33333333333333
89666.293335348,43169.414845831,0.0,0.0,0.0,0.377932636117868,0.925833096490398,8.33333333333333
89666.744489257,43169.810505110,0.0,0.0,0.0,0.325136563904983,0.945667073981145,8.33333333333333
89667.239742608,43170.149192885,0.0,0.0,0.0,0.264340488644172,0.964429419949102,8.33333333333333
89667.775156345,43170.419892976,0.0,0.0,0.0,0.199856001102658,0.979825279742901,8.33333333333333
89668.340936725,43170.619639777,0.0,0.0,0.0,0.13827669205384,0.990393637113369,8.33333333333333
89668.926885140,43170.748901295,0.0,0.0,0.0,0.0785823264170726,0.996907627603922,8.33333333333333
89669.524055432,43170.807578596,0.0,0.0,0.0,0.0192223452664571,0.999815233651927,8.33333333333333
89670.123936659,43170.794403734,0.0,0.0,0.0,-0.0415732921030484,0.999135456974536,8.33333333333333
89670.717629821,43170.707550032,0.0,0.0,0.0,-0.102923613145852,0.994689262964572,8.33333333333333
89671.296963501,43170.551158779,0.0,0.0,0.0,-0.158844157099673,0.987303668460365,8.33333333333333
89671.856521848,43170.334206480,0.0,0.0,0.0,-0.207644461742146,0.978204363876902,8.33333333333333
89672.393805677,43170.066664245,0.0,0.0,0.0,-0.249018717596942,0.968498672320399,8.33333333333333
89672.908612968,43169.757975352,0.0,0.0,0.0,-0.283459892341878,0.958984092377726,8.33333333333333
89673.402220965,43169.416332492,0.0,0.0,0.0,-0.311798433717552,0.950148270919482,8.33333333333333
89673.876699498,43169.048538838,0.0,0.0,0.0,-0.334906154606781,0.942251488513814,8.33333333333333
89674.334489048,43168.660137443,0.0,0.0,0.0,-0.353553560129179,0.935414282614919,8.33333333333333
89674.778154609,43168.255654177,0.0,0.0,0.0,-0.368357117567872,0.929684373288639,8.33333333333333
89675.210276954,43167.838850068,0.0,0.0,0.0,-0.379769066964691,0.925081323871998,8.33333333333333
89675.633400526,43167.412903740,0.0,0.0,0.0,-0.388413399223616,0.921485231191231,8.33333333333333
89676.048339723,43166.978983974,0.0,0.0,0.0,-0.397843303221092,0.917453380876724,8.33333333333333
89676.453422218,43166.535855975,0.0,0.0,0.0,-0.409035085034998,0.912518656910867,8.33333333333333
89676.846598298,43166.082138633,0.0,0.0,0.0,-0.422069802188923,0.906563335945263,8.33333333333333
89677.225579250,43165.616508529,0.0,0.0,0.0,-0.437022540034141,0.899450554228584,8.33333333333333
89677.587814508,43165.137747563,0.0,0.0,0.0,-0.453949994701331,0.891027161376499,8.33333333333333
89677.930484482,43164.644808184,0.0,0.0,0.0,-0.472873755931339,0.881130189558495,8.33333333333333
89678.250523484,43164.136889054,0.0,0.0,0.0,-0.493759815116894,0.869598323926473,8.33333333333333
89678.544657703,43163.613561241,0.0,0.0,0.0,-0.516494184769078,0.85629069660935,8.33333333333333
89678.809527661,43163.074845731,0.0,0.0,0.0,-0.540862246889881,0.841111187590101,8.33333333333333
89679.041862601,43162.521332538,0.0,0.0,0.0,-0.566378384133124,0.824145330622428,8.33333333333333
89679.239897143,43161.954636129,0.0,0.0,0.0,-0.591030724856141,0.806649045295427,8.33333333333333
89679.403889521,43161.377161812,0.0,0.0,0.0,-0.614389189638306,0.789003120181147,8.33333333333333
89679.534319324,43160.791191445,0.0,0.0,0.0,-0.636564295565884,0.771223636574185,8.33333333333333
89679.631692536,43160.198824659,0.0,0.0,0.0,-0.657674014602379,0.753302655323071,8.33333333333333
89679.696498738,43159.602012273,0.0,0.0,0.0,-0.677837279775095,0.735211957293337,8.33333333333333
89679.729182903,43159.002580036,0.0,0.0,0.0,-0.697169867054071,0.716905974638104,8.33333333333333
89679.730124948,43158.402257248,0.0,0.0,0.0,-0.715781520602938,0.698324290543688,8.33333333333333
89679.699626447,43157.802707397,0.0,0.0,0.0,-0.73377398056081,0.679393660149949,8.33333333333333
89679.637904124,43157.205563372,0.0,0.0,0.0,-0.751239460977723,0.660029751049073,8.33333333333333
89679.545089155,43156.612457052,0.0,0.0,0.0,-0.768259567132657,0.640138451828307,8.33333333333333
89679.421231657,43156.025050230,0.0,0.0,0.0,-0.784904179360762,0.619617163434011,8.33333333333333
89679.266309944,43155.445062577,0.0,0.0,0.0,-0.801230235207461,0.598356173352792,8.33333333333333
89679.080247383,43154.874305326,0.0,0.0,0.0,-0.817280015396986,0.576240727849657,8.33333333333333
89678.862934237,43154.314704715,0.0,0.0,0.0,-0.833079281691276,0.553153604721823,8.33333333333333
89678.614257445,43153.768324905,0.0,0.0,0.0,-0.848634954031583,0.528978936060609,8.33333333333333
89678.334137180,43153.237382152,0.0,0.0,0.0,-0.863932618529785,0.503607417181547,8.33333333333333
89678.022579265,43152.724263006,0.0,0.0,0.0,-0.878933683560482,0.476944000803872,8.33333333333333
89677.679728101,43152.231511930,0.0,0.0,0.0,-0.89357353964629,0.448916840009373,8.33333333333333
89677.305930479,43151.761811074,0.0,0.0,0.0,-0.907760652483974,0.419488495434463,8.33333333333333
89676.901920441,43151.317835515,0.0,0.0,0.0,-0.921142516489097,0.389225467198813,8.33333333333333
89676.470103614,43150.900834040,0.0,0.0,0.0,-0.932870689348361,0.360211433681267,8.33333333333333
89676.013842258,43150.510717478,0.0,0.0,0.0,-0.943002410135321,0.332785898858374,8.33333333333333
89675.536297299,43150.146942049,0.0,0.0,0.0,-0.951701069384697,0.307026178903402,8.33333333333333
89675.040348588,43149.808665400,0.0,0.0,0.0,-0.959139569243557,0.282933360901968,8.33333333333333
89674.528558489,43149.494852554,0.0,0.0,0.0,-0.965486344757809,0.260453677428837,8.33333333333333
89674.003169671,43149.204365120,0.0,0.0,0.0,-0.970897001918012,0.2394974147389,8.33333333333333
89673.466122692,43148.936029516,0.0,0.0,0.0,-0.975510284167094,0.219953825800406,8.33333333333333
89672.919084305,43148.688686255,0.0,0.0,0.0,-0.979446943261974,0.201701971568887,8.33333333333333
89672.363479993,43148.461223691,0.0,0.0,0.0,-0.982810349558213,0.184618029458836,8.33333333333333
89671.800526578,43148.252599916,0.0,0.0,0.0,-0.985688007914589,0.16857980618499,8.33333333333333
89671.231262599,43148.061856188,0.0,0.0,0.0,-0.988153437880165,0.153469160438219,8.33333333333333
89670.656575447,43147.888124762,0.0,0.0,0.0,-0.990268095721655,0.139172908986651,8.33333333333333
89670.077225223,43147.730633437,0.0,0.0,0.0,-0.992083163332871,0.12558263029354,8.33333333333333
89669.493865891,43147.588708677,0.0,0.0,0.0,-0.993641120231733,0.112593624085142,8.33333333333333
89668.907073576,43147.461736600,0.0,0.0,0.0,-0.994959400665301,0.100278567140469,8.33333333333333
89668.317454104,43147.348555438,0.0,0.0,0.0,-0.996000895311676,0.0893432512187716,8.33333333333333
89667.725655846,43147.247392766,0.0,0.0,0.0,-0.996791139252602,0.0800463909711134,8.33333333333333
89667.132232945,43147.156230089,0.0,0.0,0.0,-0.997365077383166,0.0725458642271929,8.33333333333333
89666.537659022,43147.072874852,0.0,0.0,0.0,-0.997756271178086,0.0669509023449399,8.33333333333333
89665.942337038,43146.995023675,0.0,0.0,0.0,-0.997993215222014,0.0633209473304661,8.33333333333333
89665.346612128,43146.920324460,0.0,0.0,0.0,-0.998096774495198,0.061667079890997,8.33333333333333
89664.750786016,43146.846434908,0.0,0.0,0.0,-0.99807892321164,0.0619553310110919,8.33333333333333
89664.155140725,43146.771076801,0.0,0.0,0.0,-0.997942760609698,0.0641112045331721,8.33333333333333
89663.559965531,43146.692084668,0.0,0.0,0.0,-0.997683630738729,0.0680247966258425,8.33333333333333
89662.965618530,43146.607133644,0.0,0.0,0.0,-0.997191216325906,0.0748977842293154,8.33333333333333
89662.373300285,43146.509141561,0.0,0.0,0.0,-0.995900537385883,0.0904550697004334,8.33333333333333
89661.785549110,43146.386894266,0.0,0.0,0.0,-0.993247397147321,0.116015550940694,8.33333333333333
89661.206683033,43146.228059506,0.0,0.0,0.0,-0.988221839883134,0.153028086239075,8.33333333333333
89660.644160270,43146.018947910,0.0,0.0,0.0,-0.97911213206998,0.203321009326086,8.33333333333333
89660.110089154,43145.745603315,0.0,0.0,0.0,-0.963820475864536,0.266552228098473,8.33333333333333
89659.616293714,43145.404791078,0.0,0.0,0.0,-0.945003748207597,0.327059498980833,8.33333333333333
89659.166644087,43145.007418817,0.0,0.0,0.0,-0.925183323433853,0.379520510697235,8.33333333333333
89658.760806758,43144.565273513,0.0,0.0,0.0,-0.905751284567027,0.423809639467037,8.33333333333333
89658.396028876,43144.088616146,0.0,0.0,0.0,-0.887545271468337,0.460720512994804,8.33333333333333
89658.068489526,43143.585579947,0.0,0.0,0.0,-0.870729139749973,0.491762915631377,8.33333333333333
89657.775302603,43143.061754896,0.0,0.0,0.0,-0.854673645498795,0.519165638009489,8.33333333333333
89657.514223785,43142.521191667,0.0,0.0,0.0,-0.839473504814342,0.543400620826591,8.33333333333333
89657.282856829,43141.967240822,0.0,0.0,0.0,-0.825213451119647,0.564820998273968,8.33333333333333
89657.078807600,43141.402641380,0.0,0.0,0.0,-0.811911456349294,0.583780598383304,8.33333333333333
89656.899786185,43140.829603336,0.0,0.0,0.0,-0.799542722565959,0.60060921970264,8.33333333333333
89656.743663510,43140.249899769,0.0,0.0,0.0,-0.788057716939697,0.615601360274483,8.33333333333333
89656.608494880,43139.664950164,0.0,0.0,0.0,-0.77739458742924,0.629013239475706,8.33333333333333
89656.492522641,43139.075887842,0.0,0.0,0.0,-0.767487185824374,0.641064286632303,8.33333333333333
89656.394169284,43138.483624212,0.0,0.0,0.0,-0.758270208472429,0.651940404441371,8.33333333333333
89656.312022350,43137.888893990,0.0,0.0,0.0,-0.749682198237749,0.661798006679845,8.33333333333333
89656.245085889,43137.292265257,0.0,0.0,0.0,-0.741182914837371,0.671303125833016,8.33333333333333
89656.193769554,43136.694084018,0.0,0.0,0.0,-0.732128572142929,0.681166465595566,8.33333333333333
89656.158838246,43136.094727855,0.0,0.0,0.0,-0.722548920677059,0.691319793748462,8.33333333333333
89656.140948780,43135.494627403,0.0,0.0,0.0,-0.712493189596827,0.701679025465447,8.33333333333333
89656.140624719,43134.894255415,0.0,0.0,0.0,-0.702026995804991,0.712150333259081,8.33333333333333
89656.158019422,43134.294137211,0.0,0.0,0.0,-0.691859858787854,0.722031810793715,8.33333333333333
89656.190115241,43133.694614729,0.0,0.0,0.0,-0.684559591209247,0.728956902761356,8.33333333333333
89656.231572733,43133.095657579,0.0,0.0,0.0,-0.680497303637789,0.732750584948043,8.33333333333333
89656.277003818,43132.496989697,0.0,0.0,0.0,-0.679698503883571,0.733491611280208,8.33333333333333
89656.321112364,43131.898219070,0.0,0.0,0.0,-0.68209867504515,0.73126014352052,8.33333333333333
89656.358754951,43131.299016162,0.0,0.0,0.0,-0.687553159936924,0.726134045656001,8.33333333333333
89656.385005539,43130.699213855,0.0,0.0,0.0,-0.69583918973369,0.718197620457462,8.33333333333333
89656.395234374,43130.098932155,0.0,0.0,0.0,-0.7066535343734,0.707559737660066,8.33333333333333
